Press TAB to move to input areas. Press UP or DOWN ARROW in column A to read through the document.,Energy Consumption and Greenhouse Gas Emissions Reporting - for 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Confirm consecutive 12-mth period (mth-yr to mth-yr),Jan/2015 - Dec/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sector,Municipality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agency Sub-sector,Municipal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Organization Name,City of Toronto,"Please fill in the mandatory fields indicated in red, in addition to submitting data on your energy usage.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Operation Name,Operation Type,Address,City,Postal Code,Total Floor Area,Unit,Avg hrs/wk,Annual Flow (Mega Litres),Energy Type and Amount Purchased and Consumed in Natural Units,,,,,,,,,,,,,,,,,,,,,,Total (calculated in webform),,,,
,,,,,,,,,Electricity,,Natural Gas,,Fuel Oil 1 & 2,,Fuel Oil 4 & 6,,Propane,,Coal,,Wood,,District Heating,,,,District Cooling,,,,"GHG Emissions
(Kg)","Energy Intensity
(ekWh/sqft)","Energy Intensity
(ekWh/Mega Litre)",Building / Operation Identifier,Comments
,,,,,,,,,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Quantity,Unit,Renewable?,"If Yes, enter Emission Factor",Quantity,Unit,Renewable?,"If Yes, enter Emission Factor",,,,,
Ruddington Park,Other,65 Ruddington Dr,Toronto,M2K 2X8,0,Square feet,100,0,1909.232,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,84,,,RUDP,Outdoor Recreational Facilities
Richview,Public libraries,1806 Islington Ave,Toronto,M9P 1L4,47254,Square feet,70,0,603106.0164,kWh,30084.54583,Cubic meter,,,,,,,,,,,,,,,,,,,"83,396",19.5,,RV,Public Libraries
Ravina Gardens,Other,290 Clendenan Av,Toronto,M1P 4N7,194,Square feet,100,0,2891.478459,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,127,14.9,,RVGD,Outdoor Recreational Facilities
Riverview Gdns Park,Other,15 Riverview Gdns Lot,Toronto,M6S 1P8,0,Square feet,100,0,25814.52033,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,136",,,RVGP,Outdoor Recreational Facilities
Riverdale Park East,Other,640 Broadview Ave,Toronto,M4K 2P1,23401,Square feet,100,0,271456.7432,kWh,65896.12559,Cubic meter,,,,,,,,,,,,,,,,,,,"136,488",41.3,,RVPE,Outdoor Recreational Facilities
Richview Pumping Station,Facilities related to the pumping of water,551 Martin Grove Rd,Toronto,M9R 4B7,2357,Square feet,168,54403.483,11598611.02,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"510,339","4,920.9",213.2,RVPS,Water Pumping Facilities
Riverdale Park West,Other,500 Gerrard St,Toronto,M5A 2H3,0,Square feet,100,0,279520.5194,kWh,7.178825,Cubic meter,,,,,,,,,,,,,,,,,,,"12,312",,,RVPW,Outdoor Recreational Facilities
Humber Sewage Pumping Station,Facilities related to the pumping of sewage,490 Riverside Dr,Toronto,M6S 4B5,0,Square feet,168,28.75596694,10865.49049,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,478,,377.9,RVS,Sewage Pumping Facilities
Crossways Employment Services,"Administrative offices and related facilities, including municipal council chambers",2340 Dundas St W,Toronto,M6P 4A9,18277,Square feet,70,0,820776.5766,kWh,47801.27395,Cubic meter,,,,,,,,,,,,,,,,,,,"126,459",72.5,,RWO,Administrative Offices
Rexdale,Public libraries,2243 Kipling Ave,Toronto,M9W 4L5,5091,Square feet,70,0,55611.89893,kWh,6185.662338,Cubic meter,,,,,,,,,,,,,,,,,,,"14,138",23.8,,RX,Public Libraries
Roxborough Parkette,Other,30 Roxborough Dr,Toronto,M4W 1X2,0,Square feet,100,0,10544.7557,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,464,,,RXBP,Outdoor Recreational Facilities
Sanderson,Public libraries,327 Bathurst St,Toronto,M5T 1J1,12701,Square feet,70,0,127391.5788,kWh,13502.36167,Cubic meter,,,,,,,,,,,,,,,,,,,"31,125",21.3,,SA,Public Libraries
St Albans Boys Club,Indoor recreational facilities,843 Palmerston Ave,Toronto,M6G 2R8,23293,Square feet,100,0,238511.0383,kWh,70177.19399,Cubic meter,,,,,,,,,,,,,,,,,,,"143,129",42.0,,SABC,Indoor Recreational Facilities
SADRA Park,Other,10 Blackthorn Av,Toronto,M6N 3H5,0,Square feet,100,0,454.430042,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,20,,,SADP,Outdoor Recreational Facilities
Salem Parkette,Other,150 Salem Ave,Toronto,M6H 3C2,0,Square feet,100,0,40954.03339,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,802",,,SALM,Outdoor Recreational Facilities
St Andrew's Playground,Other,450 Adelaide St W,Toronto,M5V 3C1,194,Square feet,100,0,10425.862,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,459,53.7,,SAPG,Outdoor Recreational Facilities
St. Albans Pumping Station,Facilities related to the pumping of water,30 St.albans Rd,Toronto,M9B 6K4,3240,Square feet,168,21436.446,3800378.58,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"167,217","1,173.0",177.3,SAPS,Water Pumping Facilities
Strachan Sewage Pumping Station,Facilities related to the pumping of sewage,1 Strachan Ave,Toronto,M6K 3C3,0,Square feet,168,2893.238726,209155.043,kWh,5384.466386,Cubic meter,,,,,,,,,,,,,,,,,,,"19,379",,91.9,SASP,Sewage Pumping Facilities
Sunnybrook Park,Community centres,1050 Leslie St.,Toronto,M3C 1H8,43701,Square feet,100,0,614174.2446,kWh,64758.78574,Cubic meter,,,,,,,,,,,,,,,,,,,"149,418",29.7,,SBP,Community Centres
Scadding Cabin,Cultural facilities,0 Lake Shore Blvd W Pole 223,Toronto,M6K 3C3,431,Square feet,100,0,9543.804975,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,420,22.1,,SCABIN,Cultural Facilities
Scarborough Animal Centre,Other,821 Progress Ave,Toronto,M1H 2X4,12831,Square feet,168,0,356029.6926,kWh,65469.22546,Cubic meter,,,,,,,,,,,,,,,,,,,"139,402",81.6,,SCAC,Animal Centres
Scadding Court Community Ctr,Community centres,707 Dundas St W,Toronto,M5T 2W6,46694,Square feet,100,0,795376.95,kWh,134474.022,Cubic meter,,,,,,,,,,,,,,,,,,,"289,152",47.4,,SCADC,Community Centres
Scarborough Arena Gardens,Indoor sports arenas,75 Birchmount Rd,Toronto,M1N 3J7,38320,Square feet,100,0,723838.0178,kWh,62764.10789,Cubic meter,,,,,,,,,,,,,,,,,,,"150,473",36.2,,SCARA,Indoor Sports Arena
Scarborough Village C.C,Community centres,3600 Kingston Rd,Toronto,M1M 1R9,58125,Square feet,100,0,1169011.52,kWh,95753.90614,Cubic meter,,,,,,,,,,,,,,,,,,,"232,411",37.5,,SCARC,Community Centres
Scarborough Bluffs,Other,49 Cecil Cr,Toronto,M5T 1N1,97,Square feet,100,0,10556.5577,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,464,108.8,,SCB,Outdoor Recreational Facilities
Scarborough Civic Centre,"Administrative offices and related facilities, including municipal council chambers",150 Borough Dr,Toronto,M1P 4N7,372861,Square feet,70,0,6554047.67,kWh,264939.7677,Cubic meter,,,,,,,,,,,,,,,,,,,"789,114",25.1,,SCCC,Administrative Offices
Sunshine Center for Seniors,Community centres,60 Lakeshore Ave,Toronto,M5J 1X9,2250,Square feet,100,0,53377.40862,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"2,349",23.7,,SCFS,Community Centres
Sherbourne Common North Park,Other,5 Lower Sherbourne St,Toronto,M5A 3W9,0,Square feet,100,0,14654.79757,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,645,,,SCNP,Outdoor Recreational Facilities
TW Various Locations,Other,0 Various Locations,Toronto,M5V 3C6,0,Square feet,168,0,74916.31899,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"3,296",,,SCVAR,Water Misc Service
Suydam Park,Other,9 Relmar Rd,Toronto,M5P 2Y4,194,Square feet,100,0,1103.396342,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,49,5.7,,SDPS,Outdoor Recreational Facilities
Seneca Hill Park,Other,620 Seneca Hill Dr,Toronto,M1P 4N7,0,Square feet,100,0,9162.933223,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,403,,,SEHP,Outdoor Recreational Facilities
Seneca Village C.C,Community centres,1700 Finch Ave E,Toronto,M2J 4X8,9408,Square feet,100,0,167043.1209,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"7,350",17.8,,SENEC,Community Centres
Sentinel Park Baseball,Other,295 Sentinel Rd,Toronto,M3J 1T8,2443,Square feet,100,0,18582.68133,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,818,7.6,,SENPK,Outdoor Recreational Facilities
Smithfield Pool (outdoor),Other,173 Mount Olive Dr,Toronto,M9V 2E3,850,Square feet,100,0,15127.03209,kWh,6939.314339,Cubic meter,,,,,,,,,,,,,,,,,,,"13,781",104.0,,SFP,Outdoor Recreational Facilities
Seaton House,Social housing,339 George St,Toronto,M5A 2N2,97995,Square feet,168,0,1424515.896,kWh,470004.2649,Cubic meter,,,,,,,,,,,,,,,,,,,"950,987",65.2,,SH,Shelters & Housing
S.H Armstrong R.C,Indoor swimming pools,56 Woodfield Rd,Toronto,M4L 2W6,18277,Square feet,100,0,191515.0759,kWh,31091.3989,Cubic meter,,,,,,,,,,,,,,,,,,,"67,189",28.4,,SHARC,Indoor Swimming Pool
Sherwood Park,Other,190 Sherwood Ave,Toronto,M4P 2A8,5909,Square feet,100,0,100287.8333,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"4,413",17.0,,SHEP,Outdoor Recreational Facilities
Spandina House Museum,Cultural facilities,285 Spadina Rd,Toronto,M5R 2V5,27588,Square feet,100,0,89177.82053,kWh,56606.70474,Cubic meter,,,,,,,,,,,,,,,,,,,"110,910",24.9,,SHS,Cultural Facilities
Sidney Belsey Cres,Street lighting,Sidney Belsey Cres,Toronto,M6M 5H9,0,Square feet,70,0,7637.985,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,336,,,SIDNEY,Streetlighting
Sir Adam Beck Rink,Other,4 Orianna Dr,Toronto,M8W 4Y1,2196,Square feet,100,0,257355.5056,kWh,6478.254706,Cubic meter,,,,,,,,,,,,,,,,,,,"23,568",148.3,,SIRAR,Outdoor Recreational Facilities
Sixth St Garage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",297 Sixth St,Toronto,M8V 3A8,6997,Square feet,70,0,10292.50848,kWh,10307.52941,Cubic meter,,,,,,,,,,,,,,,,,,,"19,934",17.0,,SIXSG,Storage Facilities
St James Town,Street lighting,16A St James Crt,Toronto,M4X 1X4,0,Square feet,70,0,1023.416131,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,45,,,SJTP,Streetlighting
St Jamestown West Park,Other,40 Howard St,Toronto,M5C 1G6,0,Square feet,100,0,1817.864147,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,80,,,SJWP,Outdoor Recreational Facilities
Military Trail Sewage Pumping Station,Facilities related to the pumping of sewage,1A Skyridge Rd,Toronto,M1E 4N8,0,Square feet,168,15.83200573,7564.803479,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,333,,477.8,SKYRID,Sewage Pumping Facilities
St Lawrence,Public libraries,171 Front St. E.,Toronto,M5A 4H3,4833,Square feet,70,0,49385.62037,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"2,173",10.2,,SL,Public Libraries
Streetlighting Etobicoke,Street lighting,Steetlighting Etobicoke,Toronto,M9W 1H3,0,Square feet,70,0,18643891.96,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"820,331",,,SLET,Streetlighting
Streetlighting East York,Street lighting,850 Coxwell Ave Streetlighting,Toronto,M4C 5R1,0,Square feet,70,0,4560862.77,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"200,678",,,SLEY,Streetlighting
St Lawrence Hall,"Administrative offices and related facilities, including municipal council chambers",157 King St East,Toronto,M5C 1G9,55413,Square feet,70,0,1111967.17,kWh,81803.52083,Cubic meter,,,,,,,,,,,,,,,,,,,"203,535",35.7,,SLH,Administrative Offices
St Lawrence Market North,Cultural facilities,92 Front St E,Toronto,M5E 1C4,27997,Square feet,100,0,283216.2409,kWh,50258.91651,Cubic meter,,,,,,,,,,,,,,,,,,,"107,451",29.1,,SLMN,Cultural Facilities
St Lawrence Market South,Cultural facilities,91 Front St E,Toronto,M5E 1C2,99114,Square feet,100,0,5464269.58,kWh,226608.7048,Cubic meter,,,,,,,,,,,,,,,,,,,"668,718",79.3,,SLMS,Cultural Facilities
Streetlighting North York,Street lighting,NY Street Lighting,Toronto,M3J 0H4,0,Square feet,70,0,31158974.71,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,370,995",,,SLNY,Streetlighting
Streetlighting Scarborough,Street lighting,2100 Ellesmere Rd,Toronto,M1H 3B7,0,Square feet,70,0,28869173.46,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,270,244",,,SLSC,Streetlighting
Streetlighting Toronto,Street lighting,City Streetlights,Toronto,M6K 1E9,0,Square feet,70,0,28864437.83,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,270,035",,,SLTO,Streetlighting
Streetlighting York,Street lighting,Streetlighting York,Toronto,M6M 1V1,0,Square feet,70,0,4500543.2,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"198,024",,,SLYK,Streetlighting
St. Marks Childcare Centre,Other,201 Cowan Ave,Toronto,M6K 2N7,4004,Square feet,100,0,12899.33901,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,568,3.2,,SMCC,Child Care Facilities
Spadina Marina Museum,Cultural facilities,539 Queens Quay W,Toronto,M5V 3G3,17922,Square feet,100,0,75661.77475,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"3,329",4.2,,SMM,Cultural Facilities
Smythe Park,Other,175 Scarlett Rd,Toronto,M6N 4K7,3000,Square feet,100,0,78665.42349,kWh,16668,Cubic meter,,,,,,,,,,,,,,,,,,,"34,964",84.9,,SMP,Outdoor Recreational Facilities
Warren Park Sewage Pumping Station,Facilities related to the pumping of sewage,6 Pasadena Gardens,Toronto,M6S 4R3,0,Square feet,168,636.3669421,80514.63241,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"3,543",,126.5,SMPS,Sewage Pumping Facilities
Snow Storage Facility,Other,207 NEW TORONTO ST,Etobicoke,M8V 2E8,0,Square feet,168,0,62.256,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,3,,,SNOSF,Transportation - Others
Sunnyside Sewage Pumping Station,Facilities related to the pumping of sewage,0 Sunnyside Beach,Toronto,M6R 2N9,0,Square feet,168,868.05979,84769.48522,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"3,730",,97.7,SNSB,Sewage Pumping Facilities
Sunnyside Park,Other,1755 Lake Shore Blvd W,Toronto,M6S 5A3,52033,Square feet,100,0,381689.4746,kWh,72448.25747,Cubic meter,,,,,,,,,,,,,,,,,,,"153,722",22.0,,SNSP,Outdoor Recreational Facilities
Seven Oaks,Long-term care,9 Neilson Rd.,Toronto,M1E 5E1,133311,Square feet,168,0,2694846.91,kWh,426620.1898,Cubic meter,,,,,,,,,,,,,,,,,,,"924,885",54.0,,SO,Long Term Care Homes
Seven Oaks Tennis,Other,224 Ronymeadow Terr,Toronto,M1E 4E5,0,Square feet,100,0,10656.0148,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,469,,,SOTC,Outdoor Recreational Facilities
Spadina Road,Public libraries,10 Spadina Rd.,Toronto,M5R 2S7,3950,Square feet,70,0,64544.62042,kWh,7082.363871,Cubic meter,,,,,,,,,,,,,,,,,,,"16,226",35.3,,SP,Public Libraries
Spadina St Clair Reservoir,Other,301 St Clair Ave W Spad S/E,Toronto,M4V 1S4,678,Square feet,168,0,117930.9639,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"5,189",173.9,,SPADR,Water Pumping Facilities
Stanley Park - Baseball Diamond,Other,700 Wellington St W,Toronto,M5V 1G8,0,Square feet,100,0,39806.7035,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,751",,,SPBD,Outdoor Recreational Facilities
Scarborough Pumping Station,Facilities related to the pumping of water,21 Fishleigh Dr,Toronto,M1N 1H1,9160,Square feet,168,9684.294,3399465.69,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"149,576",371.1,351.0,SPS,Water Pumping Facilities
Spadina Rd 35,Other,35 Spadina Rd,Toronto,M5R 2S9,3552,Square feet,100,0,27451.58122,kWh,3730.274517,Cubic meter,,,,,,,,,,,,,,,,,,,"8,258",18.8,,SR35,Leasing
Spadina Road Parkette,Other,208 Spadina Rd,Toronto,M5R 2V1,0,Square feet,100,0,5908.147832,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,260,,,SRP,Outdoor Recreational Facilities
Swansea Sewage Pumping Station,Facilities related to the pumping of sewage,110 The Queensway,Toronto,M6S 1A5,527,Square feet,168,1560.761258,226396.6764,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"9,961",429.6,145.1,SSPS,Sewage Pumping Facilities
Steeles,Public libraries,375 Bamburgh Cir,Toronto,M1W 3Y1,5005,Square feet,70,0,87248.8982,kWh,6558.283333,Cubic meter,,,,,,,,,,,,,,,,,,,"16,234",31.3,,ST,Public Libraries
Stanley C.C,Community centres,25 Stanley Rd,Toronto,M3N 1C2,12895,Square feet,100,0,231787.0627,kWh,20006.50662,Cubic meter,,,,,,,,,,,,,,,,,,,"48,011",34.4,,STANC,Community Centres
St Clair Silverthorn,Public libraries,1748 St. Clair Ave. W.,Toronto,M6N 1J4,4585,Square feet,70,0,35550.78069,kWh,1988.411765,Cubic meter,,,,,,,,,,,,,,,,,,,"5,322",12.3,,STCS,Public Libraries
Stephenson Park,Other,61 Stephenson Ave,Toronto,M4C 1G4,0,Square feet,100,0,19972.17529,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,879,,,STEPHPARK,Outdoor Recreational Facilities
St Hilda Parkette,Other,Dufferin St,Toronto,M6E 4Z5,26350,Square feet,100,0,2137.277488,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,94,0.1,,STHP,Outdoor Recreational Facilities
St James Town C.C.,Community centres,495 Sherbourne St,Toronto,M4X 1K7,41904,Square feet,100,0,879436.99,kWh,147711.0858,Cubic meter,,,,,,,,,,,,,,,,,,,"317,869",58.2,,STJMS,Community Centres
St Lawrence C.C,Community centres,224 The Esplanade,Toronto,M5A 4J6,46113,Square feet,100,0,939326.75,kWh,267069.4767,Cubic meter,,,,,,,,,,,,,,,,,,,"546,092",81.5,,STLAC,Community Centres
St Lawrence Centre,Performing arts facilities,27 Front St. E.,Toronto,M5E 1B4,80729,Square feet,100,0,1759067.608,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"367,322",38.2,,STLC,Performing Arts Facilities
Stanley Park,Other,860 King St W,Toronto,M5V 1P1,4855,Square feet,100,0,11859.69736,kWh,5193.557143,Cubic meter,,,,,,,,,,,,,,,,,,,"10,338",13.7,,STLP,Outdoor Recreational Facilities
Scarborough Transfer Station,Other,1850 Markham Rd,Toronto,M1B 2W2,96595,Square feet,70,0,1741079.79,kWh,83808.3971,Cubic meter,,,,,,,,,,,,,,,,,,,"235,005",27.2,,STS,Transfer Stations
Sugar Beach Park,Other,11 Dockside Dr,Toronto,M5A 1B6,0,Square feet,100,0,24302.66345,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,069",,,SUGAR,Outdoor Recreational Facilities
Summerlea Rink,Other,2 Arcot Blvd,Toronto,M9W 2N7,0,Square feet,100,0,135555.9684,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"5,964",,,SUMMR,Outdoor Recreational Facilities
Sunnydale Rink (outdoor),Other,50 Amoro Dr,Toronto,M9W 4S3,3509,Square feet,100,0,238660.1274,kWh,19732.26103,Cubic meter,,,,,,,,,,,,,,,,,,,"47,795",127.4,,SUNNR,Outdoor Recreational Facilities
Scarborough Village Fieldhouse,Other,3600 Kingston Rd,Toronto,M1M 1R9,0,Square feet,100,0,8994.198118,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,396,,,SVFH,Outdoor Recreational Facilities
Spenvalley Park T.C,Other,126 Spenvalley Dr,Toronto,M3L 1Z4,0,Square feet,100,0,986.380188,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,43,,,SVPT,Outdoor Recreational Facilities
Swansea Town Hall Comm Ctr,Community centres,95 Lavinia Ave,Toronto,M6S 3H9,14402,Square feet,100,0,126684.1407,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"5,574",8.8,,SWANC,Community Centres
Sir Winston Churchill Pk,Other,301 St Clair Ave W,Toronto,M4V 1S4,0,Square feet,100,0,55106.922,kWh,7461.620313,Cubic meter,,,,,,,,,,,,,,,,,,,"16,527",,,SWCP,Outdoor Recreational Facilities
Sweeney Park,Other,100 Sweeney Dr,Toronto,M4A 1T8,0,Square feet,100,0,9358.157052,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,412,,,SWEP,Outdoor Recreational Facilities
Scarlett Woods Golf Course,Other,1000 Jane St,Toronto,M6N 4E2,3348,Square feet,100,0,33417.28356,kWh,10434.85386,Cubic meter,,,,,,,,,,,,,,,,,,,"21,192",42.9,,SWGC,Outdoor Recreational Facilities
Scott Westney House,Community centres,180 McLevin Ave,Toronto,M1B 6H7,3046,Square feet,100,0,153507.57,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"6,754",50.4,,SWH,Community Centres
Stan Wadlow Clubhouse,Indoor recreational facilities,373 Cedarvale Ave,Toronto,M4C 4K7,10323,Square feet,100,0,109452.6858,kWh,41472.76895,Cubic meter,,,,,,,,,,,,,,,,,,,"83,199",53.0,,SWLC,Indoor Recreational Facilities
Scarborough West Office,"Administrative offices and related facilities, including municipal council chambers",1225 Kennedy Rd,Toronto,M1P 4Y1,19999,Square feet,70,0,484890.2181,kWh,41962.3284,Cubic meter,,,,,,,,,,,,,,,,,,,"100,644",46.4,,SWO,Administrative Offices
S Walter Stewart,Public libraries,170 Memorial Park Dr,Toronto,M4J 2K5,25847,Square feet,70,0,425295.9,kWh,30020.1743,Cubic meter,,,,,,,,,,,,,,,,,,,"75,451",28.7,,SWS,Public Libraries
Symington Park,Other,437 Perth Ave,Toronto,M6P 3Y5,0,Square feet,100,0,4011.131911,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,176,,,SYMPARK,Outdoor Recreational Facilities
Taddle Creek Park,Other,40 Bedford Rd,Toronto,M5R,0,Square feet,100,0,2475.232399,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,109,,,TADDLE,Outdoor Recreational Facilities
Tall Pines C.C,Community centres,64 Rylander Blvd,Toronto,M1B 4X3,5188,Square feet,100,0,49226.20106,kWh,6037.999999,Cubic meter,,,,,,,,,,,,,,,,,,,"13,578",21.8,,TALLC,Community Centres
Tam Heather C.C,Community centres,730 Military Trail,Toronto,M1E 4P7,28546,Square feet,100,0,866459.3681,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"38,124",30.4,,TAMHC,Community Centres
TAVIS - OSSG,Police stations and associated offices and facilities,2126 Kipling Ave,Toronto,M9W 2H3,16952,Square feet,168,0,257726.3522,kWh,20815.03247,Cubic meter,,,,,,,,,,,,,,,,,,,"50,680",28.2,,TAVIS,Police Stations
Taylor Memorial,Public libraries,1440 Kingston Rd,Toronto,M1N 1R1,5005,Square feet,70,0,52022.50949,kWh,17684.826,Cubic meter,,,,,,,,,,,,,,,,,,,"35,713",47.7,,TAY,Public Libraries
Thomas Berry Childcare Centre,Other,3495 Lakeshore Blvd.W.,Toronto,M8W 1N4,9117,Square feet,100,0,131533.2199,kWh,23417.97706,Cubic meter,,,,,,,,,,,,,,,,,,,"50,047",41.5,,TBCC,Child Care Facilities
Talbot Park Clubhouse,Other,645 Eglinton Ave E,Toronto,M4G 2K3,2820,Square feet,100,0,15750.98526,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,693,5.6,,TBPC,Outdoor Recreational Facilities
Trinity Bellwoods Outdoor Rink,Other,140 Gore Vale  Ave,Toronto,M6J 1G3,1001,Square feet,100,0,160395.5984,kWh,766.942941,Cubic meter,,,,,,,,,,,,,,,,,,,"8,507",168.3,,TBWODR,Outdoor Recreational Facilities
Trinity Bellwoods Park,Other,790 Queen St W,Toronto,M6J 1G3,42830,Square feet,100,0,54966.31077,kWh,7162.186443,Cubic meter,,,,,,,,,,,,,,,,,,,"15,955",3.0,,TBWP,Outdoor Recreational Facilities
Time and Clock Monument,Cultural facilities,0 Queen St E Unit Bridge,Toronto,M5A 4C2,0,Square feet,100,0,18178.76636,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,800,,,TCM,Cultural Facilities
Trace Manes Clubhouse,Indoor recreational facilities,110 Rumsey Rd,Toronto,M4G 1P2,6329,Square feet,100,0,88445.95164,kWh,22327.59577,Cubic meter,,,,,,,,,,,,,,,,,,,"46,091",51.2,,TCMC,Indoor Recreational Facilities
Taylor Creek Park,Other,260 Dawes Rd,Toronto,M4C 5M8,1690,Square feet,100,0,24723.56586,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"1,088",14.6,,TCP,Outdoor Recreational Facilities
Traffic Control Signals,Other,Various Locations,Toronto,M5V 3C6,0,Square feet,168,0,14314.2,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,630,,,TCSIG,Traffic Signals
True Davidson Acres,Long-term care,200 Dawes Rd,Toronto,M4C 5M8,130082,Square feet,168,0,2596223.777,kWh,415429.4282,Cubic meter,,,,,,,,,,,,,,,,,,,"899,395",53.7,,TDA,Long Term Care Homes
Temp - St Lawrence Market North,Cultural facilities,125 The Esplanade,Toronto,M5E 1C3,0,Square feet,100,0,93605.70871,kWh,5284.69697,Cubic meter,,,,,,,,,,,,,,,,,,,"14,107",,,TEMP-SLMN,Cultural Facilities
The Elms Pool and Community School,Indoor swimming pools,45 Golfdown Dr,Toronto,M9W 2H8,13885,Square feet,100,0,417200.9995,kWh,80506.96559,Cubic meter,,,,,,,,,,,,,,,,,,,"170,515",91.3,,TEP,Indoor Swimming Pool
Thorncliffe,Public libraries,48 Thorncliffe Park Dr,Toronto,M4H 1J7,11034,Square feet,70,0,197561.2843,kWh,4744.65909,Cubic meter,,,,,,,,,,,,,,,,,,,"17,660",22.4,,TH,Public Libraries
Thistletown C.C,Community centres,925 Albion Rd,Toronto,M9V 1A6,44810,Square feet,100,0,368153.4774,kWh,90146.85294,Cubic meter,,,,,,,,,,,,,,,,,,,"186,576",29.5,,THISC,Community Centres
Toronto Island Filtration Plant,Other,446 Lakeshore Ave,Toronto,M2J 1X9,0,Square feet,168,0,10300.20801,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,453,,,TIFP,Outdoor Recreational Facilities
Toronto Island Street Lighting,Street lighting,Lake Shore Ave.,Toronto,M5J 2W2,0,Square feet,70,0,94480.29,kWh,0,Cubic meter,,,,,,,,,,,,,,,,,,,"4,157",,,TISL,Streetlighting
Toronto Island Service Office,"Administrative offices and related facilities, including municipal council chambers",1 Lake Shore Ave,Toronto,M5J 2W2,20968,Square feet,70,0,50682.3305,kWh,13857.23196,Cubic meter,,,,,,,,,,,,,,,,,,,"28,420",9.4,,TISO,Administrative Offices
